# threshold=0.2700
timestamp,ue_id,gnb,rsrp_kpm,sinr_kpm,rsrp_rrc,rsrq_rrc,sinr_rrc,thp_dl,thp_ul,prb_dl,rlc_delay,score,ho_triggered,ho_count
2026-03-29 16:28:54.234,102,source,-120.00,0.00,-99.00,-11.00,21.00,2.1,2136.3,22,0.00,0.2727,0,0
2026-03-29 16:28:54.334,102,source,-120.00,0.00,-99.00,-11.00,21.00,1.0,1899.9,11,0.00,0.2823,0,0
2026-03-29 16:28:54.434,102,source,-120.00,0.00,-98.00,-11.00,22.00,0.5,2635.0,15,0.00,0.2828,0,0
2026-03-29 16:28:54.534,102,source,-120.00,0.00,-98.00,-11.00,22.00,0.2,2623.4,5,0.00,0.2922,0,0
2026-03-29 16:28:54.634,102,source,-120.00,0.00,-98.00,-11.00,22.00,1.0,2447.5,11,0.00,0.2861,0,0
2026-03-29 16:28:54.734,102,source,-120.00,0.00,-98.00,-11.00,22.00,1.0,2461.0,11,0.00,0.2861,0,0
2026-03-29 16:28:54.834,102,source,-120.00,0.00,-98.00,-11.00,22.00,7.2,2539.4,37,194.00,0.2618,0,0
2026-03-29 16:28:54.934,102,source,-120.00,0.00,-99.00,-11.00,21.00,9.3,2513.2,64,0.00,0.2342,0,0
2026-03-29 16:28:55.034,102,source,-120.00,0.00,-99.00,-11.00,21.00,2.6,2481.8,23,0.00,0.2728,0,0
2026-03-29 16:28:55.134,102,source,-120.00,0.00,-99.00,-11.00,21.00,0.2,2636.7,5,0.00,0.2902,0,0
2026-03-29 16:28:55.234,102,source,-120.00,0.00,-99.00,-11.00,21.00,0.2,2636.7,5,0.00,0.2902,0,0
2026-03-29 16:28:55.334,102,source,-120.00,0.00,-99.00,-11.00,21.00,0.5,2509.0,10,0.00,0.2851,0,0
2026-03-29 16:28:55.434,102,source,-120.00,0.00,-99.00,-11.00,21.00,1.0,2394.4,11,0.00,0.2838,0,0
2026-03-29 16:28:55.534,102,source,-120.00,0.00,-99.00,-11.00,21.00,3.4,2394.3,29,0.00,0.2668,0,0
2026-03-29 16:28:55.634,102,source,-120.00,0.00,-99.00,-11.00,21.00,4.2,2503.1,35,0.00,0.2615,0,0
2026-03-29 16:28:55.734,102,source,-120.00,0.00,-99.00,-11.00,21.00,4.8,2502.7,36,0.00,0.2606,1,1
2026-03-29 16:28:55.834,102,source,-120.00,0.00,-99.00,-11.00,21.00,1.6,378.4,98,0.00,0.1957,1,1
2026-03-29 16:28:55.834,102,target,-120.00,0.00,-99.00,-11.00,21.00,0.0,0.0,0,0.00,0.2870,1,1
2026-03-29 16:28:55.934,102,source,-120.00,0.00,-99.00,-11.00,21.00,0.0,0.0,0,0.00,0.2870,1,1
